0.039763 0.130771 0.124349 0.125501 0.119981 0.136610 0.144694 0.106779 0.035829 0.037148 1 0.014388 0.208856 0.023799 0.031263 0.008899 0.006540 0.030794 0.078458 0.237847 0.095708 0.034745 0.011719 0.005896 0.024749 0.024104 0.025315 0.003690 0.011258 0.021700 0.436463 0.450398 0.453587 0.470811 0.467364 0.465980 0.346727 0.337005 0.383633 0.375598 0.390902 0.349029 0.535721 0.561859 0.567374 0.552353 0.563335 0.404402 0.138453 0.141129 0.152549 0.134356 0.168041 0.159279 0.084525 0.092181 0.089769 0.124552 0.113983 0.095078 0.117508 0.072717 0.481684 0.540898 0.531694 0.126464 0.090028 0.092662 0.094283 0.082813 0.095946 0.096429 0.133713 0.111182 0.119026 0.106172 0.107175 0.116201 0.030333 0.001790 0.003003 0.009138 0.049778 0.014891 0.070101 0.280038 0.217591 0.154680 0.070626 0.231598 0.060234 0.256254 0.233079 0.041973 0.076650 0.270547 0.254990 0.123675 0.030668 0.043564 0.104801 0.060357 0.119587 0.030157 0.206161 0.223913 0.273378 0.225790 0.231374 4.010858 4.024157 3.983370 3.977187 3.996451 4.036433 3.869457 3.896656 3.942869 3.969645 4.054981 3.688477 3.958111 3.787587 3.983370 3.888200 3.832023 3.791503 3.933377 3.604774 3.618511 3.632005 3.621531 3.643138 3.603042 3.530289 3.543872 3.563271 3.576816 3.564058 3.588035 3.944896 4.042542 3.987919 4.032646 3.989500 4.069423 3.878556 3.927630 3.943700 3.982237 3.951193 3.957794 3.971559 3.645011 3.640170 3.617123 3.655958 3.612349 3.681389 3.677981 3.622615 3.581854 3.604147 3.570256 3.491836 4.082777 4.043250 4.086850 4.018029 4.055655 4.057357 3.552541 3.546737 3.578890 3.602437 3.574409 3.582316 3.804091 3.776153 3.776618 3.779887 3.770550 3.776512 3.597279 3.599029 3.599563 0.011723 0.051706 0.014244 0.046781 0.031268 0.010263 0.070590 0.065011 0.033719 
0.054131 0.116412 0.109982 0.111134 0.105618 0.122243 0.130328 0.092408 0.021458 0.022766 0.014388 1 0.194509 0.038090 0.045584 0.006984 0.020591 0.045119 0.092833 0.223521 0.110085 0.049120 0.026022 0.009371 0.039079 0.038476 0.039549 0.016294 0.025164 0.035917 0.422193 0.436132 0.439322 0.456554 0.453105 0.451721 0.332419 0.322691 0.369337 0.361299 0.376609 0.334719 0.521509 0.547664 0.553180 0.538150 0.549139 0.390119 0.124092 0.126764 0.138183 0.119989 0.153680 0.144914 0.070153 0.077812 0.075396 0.110180 0.099610 0.080705 0.103148 0.058365 0.467438 0.526686 0.517477 0.112106 0.104409 0.107042 0.108663 0.097191 0.110325 0.110809 0.119344 0.096808 0.104651 0.091797 0.092803 0.101826 0.015961 0.013884 0.016765 0.005660 0.035416 0.001149 0.084452 0.265722 0.203265 0.140360 0.084988 0.217285 0.074532 0.241925 0.218746 0.056357 0.091027 0.256219 0.240656 0.109358 0.017027 0.029789 0.090610 0.074693 0.133933 0.044387 0.191808 0.209564 0.259043 0.211442 0.217026 4.018428 4.031670 3.990417 3.984264 4.003551 4.043944 3.877053 3.904247 3.950436 3.977211 4.062458 3.695793 3.965635 3.795088 3.990968 3.895779 3.839570 3.799024 3.940976 3.611882 3.625657 3.639220 3.628687 3.650457 3.610150 3.537475 3.550977 3.570368 3.583999 3.571205 3.595165 3.952488 4.050078 3.995185 4.040204 3.996698 4.076943 3.885755 3.934818 3.950881 3.989419 3.958458 3.964981 3.978728 3.652265 3.647474 3.624347 3.663237 3.619548 3.688681 3.685195 3.630001 3.588981 3.611423 3.577438 3.498998 4.090207 4.050215 4.093812 4.025560 4.062666 4.064307 3.559603 3.553832 3.586049 3.609609 3.581482 3.589396 3.811306 3.783287 3.783771 3.787001 3.777664 3.783624 3.604416 3.606211 3.606757 0.004145 0.037376 0.003437 0.061161 0.017188 0.006022 0.084967 0.079390 0.048095 
0.248550 0.078319 0.084679 0.083527 0.089080 0.072418 0.064289 0.102317 0.173079 0.171780 0.208856 0.194509 1 0.232358 0.239841 0.200591 0.214798 0.239289 0.287048 0.029886 0.304259 0.243422 0.220360 0.203409 0.233445 0.232879 0.233798 0.210460 0.219271 0.230167 0.228374 0.242371 0.245575 0.262895 0.259428 0.258041 0.138269 0.128493 0.175291 0.167225 0.182591 0.140548 0.328276 0.354596 0.360135 0.345007 0.356072 0.196166 0.070487 0.067848 0.056453 0.074632 0.040932 0.049746 0.124463 0.116813 0.119222 0.084453 0.095015 0.113912 0.091455 0.136311 0.273863 0.333461 0.324192 0.082476 0.298643 0.301281 0.302901 0.291461 0.304558 0.305022 0.075307 0.097815 0.090048 0.102882 0.101804 0.092892 0.178576 0.208233 0.211082 0.199854 0.159164 0.194020 0.278540 0.071733 0.011650 0.055079 0.279137 0.025212 0.268464 0.047739 0.024879 0.250680 0.285302 0.061927 0.046310 0.085743 0.178960 0.166534 0.105666 0.268717 0.327768 0.238587 0.003953 0.015225 0.064687 0.017027 0.022799 4.125401 4.137904 4.090714 4.084973 4.104514 4.150135 3.984764 4.011831 4.057619 4.084335 4.168177 3.800319 4.072113 3.901561 4.098330 4.003067 3.946556 3.905764 4.048434 3.713660 3.727886 3.742286 3.731032 3.754803 3.711930 3.640326 3.652800 3.672074 3.686749 3.673522 3.697243 4.059897 4.156596 4.098304 4.146997 4.098953 4.183201 3.988233 4.037066 4.053003 4.091658 4.061633 4.067146 4.080656 3.755822 3.751659 3.727546 3.767099 3.722453 3.792675 3.788184 3.735233 3.691044 3.715299 3.680202 3.601635 4.195270 4.149332 4.192798 4.132028 4.162358 4.163218 3.660884 3.655522 3.688485 3.712214 3.682858 3.690858 3.914127 3.885120 3.885840 3.888573 3.879261 3.885178 3.706550 3.709032 3.709681 0.197433 0.157279 0.194983 0.255417 0.177821 0.199139 0.279128 0.273572 0.242389 
0.016598 0.154395 0.147958 0.149109 0.143608 0.160204 0.168231 0.130272 0.059465 0.060790 0.023799 0.038090 0.232358 1 0.007516 0.031821 0.017776 0.008527 0.055158 0.261405 0.072330 0.011986 0.012222 0.029270 0.001772 0.002381 0.002330 0.022008 0.013192 0.002855 0.459845 0.473751 0.476939 0.494142 0.490696 0.489318 0.370191 0.360466 0.407055 0.399027 0.414318 0.372474 0.559025 0.585136 0.590638 0.575634 0.586605 0.427803 0.162009 0.164661 0.176079 0.157887 0.191572 0.182805 0.108156 0.115811 0.113390 0.148131 0.137570 0.118690 0.141019 0.096183 0.505030 0.564188 0.554992 0.149993 0.066575 0.069192 0.070795 0.059284 0.072459 0.073003 0.157235 0.134736 0.142560 0.129708 0.130742 0.139727 0.053980 0.024682 0.021922 0.032902 0.073447 0.038523 0.047120 0.303577 0.241169 0.178314 0.047553 0.255193 0.037725 0.279787 0.256634 0.018640 0.053102 0.294060 0.278503 0.147320 0.054257 0.067135 0.128453 0.037475 0.096420 0.006698 0.229640 0.247401 0.296832 0.249281 0.254834 3.997957 4.011345 3.971277 3.965047 3.984278 4.023624 3.856526 3.883733 3.929989 3.956766 4.042225 3.675966 3.945284 3.774803 3.970427 3.875289 3.819165 3.778684 3.920435 3.592606 3.606284 3.619673 3.609289 3.630646 3.590875 3.518017 3.531722 3.551128 3.564542 3.551841 3.575839 3.931967 4.029696 3.975491 4.019766 3.977177 4.056604 3.866230 3.915321 3.931402 3.969957 3.938767 3.945489 3.959279 3.632616 3.627698 3.604779 3.643521 3.600044 3.668930 3.665646 3.610020 3.569661 3.591726 3.557981 3.479602 4.070096 4.031285 4.074894 4.005190 4.043620 4.045417 3.540452 3.534600 3.566651 3.590171 3.562302 3.570195 3.791742 3.763927 3.764364 3.767693 3.758355 3.764321 3.585072 3.586740 3.587260 0.034994 0.075178 0.037443 0.023598 0.054862 0.033680 0.047292 0.041672 0.010601 
0.009536 0.161888 0.155454 0.156605 0.151103 0.167700 0.175725 0.137771 0.066964 0.068291 0.031263 0.045584 0.239841 0.007516 1 0.039321 0.025205 0.004956 0.047724 0.268879 0.064865 0.005805 0.019660 0.036712 0.006662 0.007431 0.006451 0.029509 0.020667 0.009920 0.467285 0.481188 0.484375 0.501573 0.498128 0.496750 0.377652 0.367931 0.414509 0.406483 0.421769 0.379935 0.566433 0.592536 0.598037 0.583037 0.594005 0.435249 0.169500 0.172155 0.183572 0.165382 0.199063 0.190298 0.115654 0.123308 0.120889 0.155629 0.145068 0.126189 0.148512 0.103679 0.512457 0.571596 0.562403 0.157483 0.059095 0.061709 0.063308 0.051794 0.064973 0.065528 0.164731 0.142234 0.150060 0.137208 0.138240 0.147227 0.061478 0.032088 0.029294 0.040355 0.080941 0.046016 0.039790 0.311045 0.248643 0.185791 0.040189 0.262664 0.030637 0.287261 0.264111 0.011311 0.045610 0.301533 0.285979 0.154798 0.061665 0.074528 0.135893 0.030232 0.088992 0.002979 0.237125 0.254884 0.304307 0.256764 0.262316 3.994026 4.007444 3.967619 3.961373 3.980592 4.019724 3.852588 3.879797 3.926065 3.952842 4.038343 3.672177 3.941377 3.770912 3.966482 3.871355 3.815248 3.774781 3.916491 3.588923 3.602581 3.615933 3.605581 3.626852 3.587191 3.514295 3.528042 3.547452 3.560821 3.548138 3.572145 3.928027 4.025784 3.971718 4.015841 3.973441 4.052700 3.862493 3.911591 3.927675 3.966235 3.934996 3.941759 3.955558 3.628855 3.623911 3.601036 3.639747 3.596313 3.665149 3.661906 3.606191 3.565969 3.587955 3.554260 3.475893 4.066239 4.027668 4.071279 4.001280 4.039979 4.041808 3.536795 3.530924 3.562942 3.586454 3.558638 3.566527 3.788000 3.760226 3.760653 3.764003 3.754664 3.760632 3.581374 3.583019 3.583532 0.042485 0.082674 0.044933 0.016295 0.062323 0.041099 0.039855 0.034229 0.004153 
0.048149 0.122620 0.116173 0.117325 0.111830 0.128417 0.136436 0.098473 0.027733 0.029066 0.008899 0.006984 0.200591 0.031821 0.039321 1 0.014479 0.039074 0.086835 0.229673 0.104055 0.043139 0.019932 0.004851 0.032929 0.032420 0.033287 0.009975 0.018743 0.029651 0.428251 0.442171 0.445362 0.462584 0.459134 0.457755 0.338514 0.328780 0.375408 0.367373 0.382678 0.340797 0.527552 0.553698 0.559206 0.544181 0.555168 0.396179 0.130215 0.132866 0.144287 0.126090 0.159786 0.151016 0.076375 0.084029 0.081604 0.116338 0.105775 0.086901 0.109216 0.064373 0.473488 0.532720 0.523511 0.118194 0.098342 0.100969 0.102580 0.091082 0.104244 0.104761 0.125438 0.102935 0.110763 0.097909 0.098942 0.107931 0.022284 0.009010 0.011594 0.004560 0.041716 0.007158 0.078561 0.271868 0.209432 0.146586 0.079072 0.223482 0.068762 0.248054 0.224892 0.050281 0.084904 0.262332 0.246764 0.115595 0.023361 0.036172 0.096928 0.068775 0.127989 0.038104 0.197870 0.215640 0.265100 0.217521 0.223078 4.014890 4.028155 3.987054 3.980890 4.000174 4.040433 3.873485 3.900687 3.946896 3.973678 4.058963 3.692280 3.962104 3.791539 3.987414 3.892217 3.836012 3.795469 3.937414 3.608452 3.622215 3.635756 3.625242 3.646960 3.606720 3.534022 3.547548 3.566941 3.580545 3.567763 3.591728 3.948934 4.046562 3.991750 4.036675 3.993287 4.073437 3.882322 3.931398 3.947466 3.986025 3.955017 3.961567 3.975324 3.648788 3.643981 3.620880 3.659752 3.616088 3.685193 3.681734 3.626480 3.585544 3.607939 3.573983 3.495547 4.086736 4.046895 4.090506 4.022038 4.059334 4.060997 3.556186 3.550407 3.582603 3.606156 3.578064 3.585975 3.807855 3.779859 3.780337 3.783581 3.774242 3.780203 3.600977 3.602748 3.603293 0.003345 0.043363 0.005673 0.055128 0.023364 0.005325 0.078930 0.073324 0.042009 
0.033941 0.136778 0.130363 0.131513 0.125997 0.142619 0.150681 0.112777 0.041892 0.043242 0.006540 0.020591 0.214798 0.017776 0.025205 0.014479 1 0.024658 0.072472 0.243787 0.089705 0.028738 0.005715 0.011533 0.018875 0.018209 0.019485 0.005720 0.005860 0.015907 0.442357 0.456289 0.459476 0.476694 0.473248 0.471865 0.352654 0.342936 0.389548 0.381515 0.396814 0.354954 0.541573 0.567701 0.573214 0.558199 0.569176 0.410297 0.144429 0.147112 0.158534 0.140343 0.174018 0.165266 0.090563 0.098210 0.095806 0.130565 0.120000 0.101108 0.123469 0.078678 0.487559 0.546751 0.537550 0.132423 0.084031 0.086671 0.088292 0.076823 0.089954 0.090440 0.139703 0.117190 0.125042 0.112191 0.113184 0.122218 0.036420 0.007397 0.004956 0.015303 0.055831 0.021022 0.064131 0.285973 0.223536 0.160641 0.064660 0.237544 0.054306 0.262196 0.239029 0.035954 0.070650 0.276485 0.260930 0.129636 0.036497 0.049378 0.110701 0.054323 0.113566 0.024304 0.212113 0.229867 0.279315 0.231740 0.237319 4.008022 4.021349 3.980753 3.974556 3.993815 4.033628 3.866576 3.893785 3.940021 3.966802 4.052195 3.685678 3.955285 3.784738 3.980516 3.885335 3.829162 3.788644 3.930513 3.602058 3.615781 3.629250 3.618798 3.640342 3.600325 3.527531 3.541149 3.560554 3.574066 3.561320 3.585307 3.942038 4.039727 3.985211 4.029819 3.986821 4.066622 3.875852 3.924942 3.941019 3.979559 3.948478 3.955113 3.968888 3.642241 3.637378 3.614362 3.653178 3.609597 3.678608 3.675233 3.619786 3.579126 3.601362 3.567504 3.489081 4.080019 4.040680 4.084292 4.015213 4.053069 4.054796 3.549837 3.544019 3.576151 3.599694 3.571704 3.579608 3.801365 3.773455 3.773912 3.777199 3.767859 3.773823 3.594551 3.596278 3.596809 0.017482 0.057644 0.019991 0.040743 0.037132 0.015926 0.064543 0.058948 0.027648 
0.010497 0.161269 0.154879 0.156026 0.150499 0.167137 0.175224 0.137366 0.066475 0.067818 0.030794 0.045119 0.239289 0.008527 0.004956 0.039074 0.024658 1 0.047909 0.268196 0.065144 0.004636 0.019200 0.036006 0.007777 0.007570 0.008665 0.029529 0.021010 0.011287 0.466675 0.480605 0.483789 0.500995 0.497554 0.496167 0.377041 0.367339 0.413917 0.405888 0.421176 0.379352 0.565766 0.591864 0.597376 0.582378 0.593341 0.434639 0.168959 0.171660 0.183079 0.164897 0.198548 0.189808 0.115105 0.122741 0.120350 0.155106 0.144545 0.125654 0.148028 0.103284 0.511823 0.570948 0.561759 0.156969 0.059531 0.062184 0.063822 0.052414 0.065476 0.065920 0.164260 0.141754 0.149612 0.136770 0.137744 0.146795 0.061004 0.031389 0.028500 0.039713 0.080372 0.045615 0.039590 0.310361 0.247952 0.185047 0.040124 0.261915 0.029891 0.286623 0.263464 0.011762 0.046264 0.300915 0.285376 0.154047 0.060690 0.073434 0.134917 0.029759 0.088963 0.007489 0.236630 0.254368 0.303785 0.256232 0.261822 3.995819 4.009245 3.969500 3.963248 3.982463 4.021525 3.854324 3.881543 3.927818 3.954597 4.040149 3.673951 3.943173 3.772684 3.968268 3.873132 3.817021 3.776550 3.918270 3.590711 3.604367 3.617712 3.607367 3.628617 3.588978 3.516037 3.529805 3.549224 3.562583 3.549902 3.573920 3.929801 4.027575 3.973561 4.017632 3.975292 4.054493 3.864336 3.913440 3.929528 3.968038 3.936836 3.943611 3.957412 3.630632 3.625677 3.602807 3.641523 3.598086 3.666931 3.663699 3.607936 3.567744 3.589712 3.556022 3.477632 4.068052 4.029561 4.073168 4.003078 4.041863 4.043698 3.538572 3.532692 3.564711 3.588232 3.560420 3.568312 3.789827 3.762063 3.762486 3.765844 3.756502 3.762471 3.583153 3.584800 3.585308 0.042133 0.082253 0.044638 0.016340 0.061602 0.040290 0.039998 0.034430 0.003817 
0.038896 0.209031 0.202651 0.203799 0.198265 0.214908 0.223014 0.185167 0.114252 0.115579 0.078458 0.092833 0.287048 0.055158 0.047724 0.086835 0.072472 0.047909 1 0.315885 0.017273 0.043751 0.066931 0.083817 0.054045 0.054463 0.053946 0.077068 0.068333 0.057528 0.514143 0.528059 0.531237 0.548415 0.544981 0.543595 0.424634 0.414951 0.461469 0.453451 0.468717 0.426952 0.613038 0.639084 0.644589 0.629622 0.640561 0.482160 0.216751 0.219453 0.230863 0.212692 0.246323 0.237588 0.162882 0.170520 0.168130 0.202888 0.192330 0.173436 0.195845 0.151106 0.559209 0.618218 0.609049 0.204778 0.011861 0.014532 0.016220 0.006208 0.017828 0.018099 0.212057 0.189549 0.197400 0.184561 0.185539 0.194583 0.108767 0.079040 0.076166 0.087423 0.128148 0.093337 0.009107 0.358004 0.295648 0.232759 0.008265 0.309569 0.019358 0.334309 0.311165 0.036592 0.004920 0.348596 0.333077 0.201784 0.108386 0.121043 0.182531 0.018694 0.041366 0.049352 0.284394 0.302113 0.351488 0.303976 0.309568 3.970939 3.984549 3.946426 3.940073 3.959196 3.996826 3.829482 3.856695 3.903021 3.929780 4.015554 3.650202 3.918490 3.748197 3.943315 3.848308 3.792344 3.751985 3.893350 3.567673 3.581190 3.594292 3.584154 3.604831 3.565939 3.492764 3.506812 3.526250 3.539305 3.526753 3.550818 3.904899 4.002788 3.949733 3.992780 3.951697 4.029745 3.840818 3.889925 3.906024 3.944532 3.913040 3.920078 3.933926 3.607069 3.601941 3.579365 3.617868 3.574733 3.643218 3.640258 3.583925 3.544654 3.566095 3.532747 3.454470 4.043597 4.006713 4.050293 3.978326 4.018847 4.020888 3.515725 3.509726 3.541510 3.564977 3.537520 3.545383 3.766310 3.738836 3.739193 3.742685 3.733347 3.739322 3.560022 3.561527 3.561985 0.089924 0.130086 0.092420 0.031779 0.109417 0.088081 0.008217 0.013739 0.044847 
0.277518 0.107249 0.113715 0.112559 0.118050 0.101498 0.093596 0.131632 0.202114 0.200822 0.237847 0.223521 0.029886 0.261405 0.268879 0.229673 0.243787 0.268196 0.315885 1 0.333088 0.272332 0.249355 0.232361 0.262478 0.261871 0.262881 0.239549 0.248365 0.259250 0.199486 0.213587 0.216779 0.234135 0.230681 0.229264 0.109337 0.099670 0.146455 0.138381 0.153750 0.111768 0.299297 0.325634 0.331210 0.316071 0.327134 0.167278 0.099667 0.097156 0.085816 0.103932 0.070326 0.079162 0.153502 0.145840 0.148282 0.113609 0.124146 0.142985 0.120710 0.165515 0.244932 0.304541 0.295275 0.111696 0.327525 0.330171 0.331800 0.320398 0.333452 0.333882 0.104636 0.127022 0.119333 0.132132 0.130972 0.122190 0.207608 0.237171 0.240007 0.228806 0.188162 0.223052 0.307307 0.042293 0.020340 0.083377 0.307930 0.007500 0.297179 0.018645 0.005174 0.279626 0.314252 0.033027 0.017834 0.114367 0.207752 0.195191 0.133914 0.297492 0.356425 0.267685 0.033263 0.016690 0.037030 0.014745 0.012609 4.143616 4.156024 4.108150 4.102461 4.122020 4.168242 4.003118 4.030159 4.075873 4.102567 4.186218 3.818406 4.090293 3.919800 4.116603 4.021368 3.964840 3.924030 4.066738 3.731375 3.745652 3.760146 3.748810 3.772807 3.729644 3.658151 3.670516 3.689780 3.704571 3.691293 3.714990 4.078187 4.174735 4.116071 4.165177 4.116615 4.201294 4.005976 4.054761 4.070674 4.109292 4.079424 4.084814 4.098288 3.773740 3.769645 3.745421 3.785053 3.740295 3.810643 3.806033 3.753338 3.708791 3.733249 3.698030 3.619452 4.213214 4.166584 4.209999 4.150177 4.179671 4.180430 3.678547 3.673221 3.706272 3.730031 3.700526 3.708539 3.931941 3.902825 3.903571 3.906247 3.896940 3.902851 3.724303 3.726899 3.727546 0.226489 0.186405 0.224063 0.284317 0.206750 0.228055 0.307974 0.302446 0.271335 
0.056092 0.226274 0.219895 0.221043 0.215511 0.232149 0.240247 0.202401 0.131503 0.132831 0.095708 0.110085 0.304259 0.072330 0.064865 0.104055 0.089705 0.065144 0.017273 0.333088 1 0.061000 0.084167 0.101069 0.071234 0.071687 0.071078 0.094274 0.085508 0.074676 0.531245 0.545151 0.548327 0.565493 0.562062 0.560676 0.441790 0.432112 0.478604 0.470591 0.485848 0.444106 0.630066 0.656091 0.661592 0.646637 0.657567 0.499279 0.233986 0.236686 0.248093 0.229926 0.263550 0.254817 0.180133 0.187770 0.185380 0.220130 0.209573 0.190684 0.213079 0.168339 0.576278 0.635244 0.626081 0.222011 0.006032 0.003971 0.003387 0.013531 0.002973 0.001697 0.229291 0.206790 0.214638 0.201800 0.202781 0.211820 0.126018 0.096300 0.093428 0.104681 0.145404 0.110582 0.026018 0.375189 0.312857 0.249989 0.025324 0.326772 0.036327 0.351506 0.328371 0.053797 0.019535 0.365786 0.350273 0.219022 0.125635 0.138280 0.199752 0.035800 0.024519 0.066423 0.301605 0.319320 0.368675 0.321183 0.326770 3.962010 3.975687 3.938142 3.931754 3.950845 3.987963 3.820563 3.847776 3.894122 3.920876 4.006729 3.641670 3.909631 3.739405 3.934357 3.839396 3.783483 3.743164 3.884404 3.559401 3.572868 3.585882 3.575819 3.596290 3.557666 3.484409 3.498559 3.518001 3.530947 3.518443 3.542523 3.895962 3.993894 3.941181 3.983861 3.943228 4.020866 3.832373 3.881484 3.897587 3.936100 3.904499 3.911631 3.925496 3.598608 3.593417 3.570947 3.609373 3.566349 3.634703 3.631840 3.575304 3.536364 3.557615 3.524391 3.446156 4.034824 3.998512 4.042085 3.969443 4.010587 4.012703 3.507523 3.501481 3.533180 3.556627 3.529298 3.537151 3.757865 3.730494 3.730828 3.734368 3.725031 3.731008 3.551717 3.553169 3.553610 0.107154 0.147322 0.109642 0.048996 0.126666 0.105333 0.025242 0.030825 0.062069 
0.006157 0.165374 0.158978 0.160128 0.154598 0.171239 0.179333 0.141460 0.070526 0.071861 0.034745 0.049120 0.243422 0.011986 0.005805 0.043139 0.028738 0.004636 0.043751 0.272332 0.061000 1 0.023232 0.040081 0.010871 0.010946 0.011402 0.033455 0.024872 0.014531 0.470805 0.484735 0.487918 0.505123 0.501682 0.500296 0.381170 0.371468 0.418047 0.410019 0.425306 0.383482 0.569894 0.595991 0.601503 0.586506 0.597468 0.438774 0.173072 0.175769 0.187186 0.169004 0.202659 0.193916 0.119184 0.126828 0.124432 0.159204 0.148639 0.129739 0.152145 0.107382 0.515953 0.575076 0.565887 0.161086 0.055356 0.058005 0.059639 0.048219 0.061297 0.061749 0.168367 0.145849 0.153704 0.140857 0.141838 0.150884 0.065042 0.035339 0.032467 0.043708 0.084437 0.049612 0.035435 0.314494 0.252081 0.189168 0.035938 0.266046 0.025816 0.290754 0.267592 0.007441 0.042072 0.305047 0.289508 0.158170 0.064783 0.077543 0.139044 0.025715 0.084886 0.008360 0.240756 0.258493 0.307917 0.260361 0.265952 3.993283 4.006722 3.967103 3.960844 3.980050 4.019001 3.851822 3.879034 3.925307 3.952081 4.037634 3.671554 3.940656 3.770199 3.965729 3.870611 3.814516 3.774058 3.915738 3.588359 3.602002 3.615326 3.604998 3.626200 3.586625 3.513675 3.527464 3.546882 3.560216 3.547546 3.571566 3.927271 4.025046 3.971104 4.015099 3.972855 4.051967 3.861914 3.911014 3.927100 3.965624 3.934385 3.941180 3.954984 3.628234 3.623265 3.600421 3.639117 3.595709 3.664517 3.661305 3.605506 3.565390 3.587314 3.553655 3.475285 4.065546 4.027176 4.070778 4.000551 4.039464 4.041317 3.536242 3.530352 3.562348 3.585864 3.558082 3.565970 3.787414 3.759675 3.760092 3.763460 3.754120 3.760089 3.580794 3.582433 3.582936 0.046195 0.086354 0.048700 0.012071 0.065710 0.044369 0.035855 0.030284 0.001750 
0.028326 0.142331 0.135910 0.137060 0.131546 0.148166 0.156230 0.118310 0.047414 0.048745 0.011719 0.026022 0.220360 0.012222 0.019660 0.019932 0.005715 0.019200 0.066931 0.249355 0.084167 0.023232 1 0.017100 0.013255 0.012588 0.013935 0.010409 0.003673 0.010451 0.447898 0.461822 0.465010 0.482225 0.478779 0.477396 0.358204 0.348485 0.395092 0.387060 0.402357 0.360502 0.547103 0.573226 0.578736 0.563724 0.574700 0.415844 0.149989 0.152664 0.164084 0.145891 0.179572 0.170813 0.096104 0.103755 0.101345 0.136109 0.125543 0.106650 0.129027 0.084223 0.493094 0.552276 0.543078 0.137988 0.078480 0.081115 0.082736 0.071259 0.084397 0.084890 0.145246 0.122732 0.130574 0.117723 0.118729 0.127749 0.041930 0.012554 0.009802 0.020757 0.061368 0.026498 0.058653 0.291538 0.229109 0.166216 0.059162 0.243115 0.048892 0.267760 0.244596 0.030418 0.065088 0.282047 0.266492 0.135212 0.042073 0.054943 0.116286 0.048885 0.108090 0.018773 0.217666 0.235420 0.284865 0.237294 0.242869 4.004941 4.018286 3.977872 3.971664 3.990911 4.030564 3.863506 3.890713 3.936951 3.963729 4.049140 3.682733 3.952229 3.781715 3.977430 3.882271 3.826117 3.785613 3.927435 3.599202 3.612911 3.626352 3.615923 3.637404 3.597470 3.524654 3.538301 3.557707 3.571186 3.558455 3.582446 3.938959 4.036653 3.982246 4.026740 3.983882 4.063548 3.872929 3.922016 3.938093 3.976628 3.945520 3.952184 3.965962 3.639327 3.634445 3.611462 3.650253 3.606707 3.675676 3.672331 3.616824 3.576267 3.598444 3.564625 3.486217 4.076976 4.037819 4.081425 4.012145 4.050188 4.051939 3.547004 3.541174 3.573279 3.596815 3.568865 3.576766 3.798447 3.770571 3.771020 3.774321 3.764982 3.770947 3.591686 3.593395 3.593921 0.023025 0.063198 0.025525 0.035252 0.042738 0.021514 0.059049 0.053455 0.022134 
0.045295 0.125332 0.118929 0.120078 0.114552 0.131192 0.139286 0.101422 0.030494 0.031850 0.005896 0.009371 0.203409 0.029270 0.036712 0.004851 0.011533 0.036006 0.083817 0.232361 0.101069 0.040081 0.017100 1 0.030303 0.029608 0.030899 0.008465 0.016681 0.027287 0.431015 0.444961 0.448149 0.465377 0.461931 0.460544 0.341275 0.331560 0.378189 0.370153 0.385457 0.343586 0.530262 0.556403 0.561922 0.546899 0.557881 0.398946 0.133021 0.135721 0.147142 0.128954 0.162622 0.153876 0.079127 0.086771 0.084376 0.119151 0.108584 0.089681 0.112091 0.067348 0.476231 0.535447 0.526243 0.121031 0.095426 0.098072 0.099699 0.088249 0.101360 0.101822 0.128320 0.105795 0.113660 0.100812 0.101781 0.110841 0.025036 0.005215 0.007865 0.004025 0.044382 0.009848 0.075380 0.274556 0.212101 0.149176 0.075938 0.226097 0.065429 0.250785 0.227608 0.047369 0.082085 0.265085 0.249531 0.118165 0.025006 0.037903 0.099208 0.065567 0.124834 0.035738 0.200740 0.218487 0.267948 0.220357 0.225953 4.014382 4.027667 3.986729 3.980554 3.999829 4.039945 3.872953 3.900157 3.946372 3.973153 4.058486 3.691857 3.961611 3.791045 3.986897 3.891702 3.835505 3.794967 3.936894 3.608070 3.621822 3.635341 3.624846 3.646509 3.606337 3.533592 3.547152 3.566554 3.580129 3.567356 3.591333 3.948412 4.046061 3.991347 4.036170 3.992907 4.072943 3.881940 3.931021 3.947093 3.985623 3.954613 3.961191 3.974953 3.648362 3.643535 3.620458 3.659319 3.615674 3.684759 3.681326 3.626001 3.585150 3.607496 3.573567 3.495125 4.086274 4.046594 4.090201 4.021544 4.059016 4.060698 3.555812 3.550016 3.582196 3.605754 3.577688 3.585598 3.807465 3.779495 3.779966 3.783224 3.773884 3.779847 3.600582 3.602349 3.602886 0.006701 0.046321 0.009211 0.052114 0.025666 0.004468 0.075902 0.070328 0.039067 
